,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
282,20160302,3051.3327,2933.9209,3054.7237,2933.1162,2930.6937,120.639,4.1164,175972347,164025161.5
283,20160303,3058.4219,3050.3886,3078.4437,3040.2463,3051.3327,7.0892,0.2323,173105744,165509087.7
284,20160304,3093.8895,3047.5371,3101.6556,3032.4235,3058.4219,35.4676,1.1597,219172534,205520475.5
285,20160307,3104.8397,3108.9994,3130.9032,3083.5843,3093.8895,10.9502,0.3539,132462037,127790344.5
286,20160308,3107.6727,3100.1492,3109.2499,3001.8285,3104.8397,2.833,0.0912,136235742,128758488.1
287,20160309,3071.907,3045.9238,3072.9156,3020.1335,3107.6727,-35.7657,-1.1509,111466245,106298652.8
288,20160310,3013.1457,3056.2104,3074.1602,3012.6908,3071.907,-58.7613,-1.9129,76072197,78180468.56
289,20160311,3018.2844,2990.2135,3026.4368,2982.1722,3013.1457,5.1387,0.1705,73333564,74367296.55
290,20160314,3065.6904,3039.5689,3106.8002,3033.9997,3018.2844,47.406,1.5706,117108655,123539094.7
291,20160315,3074.7796,3061.3427,3077.0846,3028.5781,3065.6904,9.0892,0.2965,98311941,101302845.7
292,20160316,3090.0328,3068.8664,3100.3518,3064.5209,3074.7796,15.2532,0.4961,124736448,126128854
293,20160317,3124.2039,3096.8076,3147.8413,3077.5717,3090.0328,34.1711,1.1058,121661777,136603715.8
294,20160318,3171.963,3136.223,3197.668,3130.102,3124.204,47.759,1.5287,197302564,210017810.3
295,20160321,3249.4372,3203.2929,3267.7751,3198.3608,3171.963,77.4742,2.4425,233269464,256836636.3
296,20160322,3225.7903,3231.6146,3249.6772,3218.7276,3249.4372,-23.6469,-0.7277,161020897,194211983
297,20160323,3236.0924,3217.7288,3242.2466,3202.9759,3225.7903,10.3021,0.3194,125679286,155567074.6
298,20160324,3181.8507,3211.496,3221.9061,3181.8128,3236.0924,-54.2417,-1.6761,133131122,162436036.4
299,20160325,3197.8169,3176.8101,3204.4423,3174.3179,3181.8507,15.9662,0.5018,97395330,115195604.4
300,20160328,3169.7283,3206.9532,3229.6237,3161.8782,3197.8169,-28.0886,-0.8784,103441933,123844044.1
301,20160329,3135.4098,3171.3138,3178.0748,3122.7605,3169.7283,-34.3185,-1.0827,97294747,113844280.6
302,20160330,3216.2753,3161.2886,3216.6755,3161.2886,3135.4098,80.8655,2.5791,117802512,140721774.5
303,20160331,3218.0879,3229.1995,3241.9268,3208.6649,3216.2753,1.8126,0.0564,121552074,147267617.4
304,20160401,3221.8948,3213.674,3222.6124,3165.8555,3218.0879,3.8069,0.1183,118122139,127050098.5
305,20160405,3264.4858,3211.3046,3271.9301,3205.2065,3221.8948,42.591,1.3219,146047772,159296543.7
306,20160406,3257.5276,3250.5215,3267.64,3236.1961,3264.4858,-6.9582,-0.2131,120196305,137206268.6
307,20160407,3209.2902,3266.2883,3270.8202,3208.6443,3257.5276,-48.2374,-1.4808,112409467,128273067.7
308,20160408,3185.7258,3189.8456,3197.7736,3163.305,3209.2902,-23.5644,-0.7343,101005625,113920716.5
309,20160411,3230.0957,3213.507,3251.5717,3213.507,3185.7258,44.3699,1.3928,125212709,142759491.3
310,20160412,3218.4497,3227.3673,3232.2642,3198.9027,3230.0957,-11.646,-0.3605,92869437,99086557.95
311,20160413,3261.3831,3237.8575,3296.5228,3237.8575,3218.4497,42.9334,1.334,195613866,200159601.3
312,20160414,3275.8321,3277.0982,3286.0716,3252.0499,3261.3831,14.449,0.443,113157327,117989443.5
313,20160415,3272.2053,3279.8566,3282.9846,3261.7299,3275.8321,-3.6268,-0.1107,99807529,107963982.3
314,20160418,3228.4531,3252.6706,3252.6706,3221.6623,3272.2053,-43.7522,-1.3371,97090069,103956150.1
315,20160419,3238.3029,3243.9712,3250.7253,3221.5773,3228.4531,9.8498,0.3051,80871440,90976236.26
316,20160420,3181.0264,3244.1419,3248.4218,3107.3693,3238.3029,-57.2765,-1.7687,162207858,172324694.5
317,20160421,3160.6033,3160.7958,3198.557,3150.9395,3181.0264,-20.4231,-0.642,104752651,110324379
318,20160422,3174.9012,3142.5611,3175.3799,3137.9927,3160.6033,14.2979,0.4524,77078492,82442921.9
319,20160425,3162.0331,3164.7384,3172.2694,3137.113,3174.9012,-12.8681,-0.4053,67519351,74734848.04
320,20160426,3179.1605,3159.7706,3181.0954,3150.4041,3162.0331,17.1274,0.5417,59020734,68871554.17
321,20160427,3165.9156,3181.9305,3188.8264,3162.6914,3179.1605,-13.2449,-0.4166,60004147,70620406
322,20160428,3160.5809,3169.3333,3174.7662,3135.6425,3165.9156,-5.3347,-0.1685,69870660,78876767.22
323,20160429,3156.7451,3153.5371,3171.2887,3149.3966,3160.5809,-3.8358,-0.1214,58029776,70807704.22
324,20160503,3213.5397,3159.823,3218.485,3151.4045,3156.7451,56.7946,1.7992,98164835,115733867.6
325,20160504,3209.4614,3203.4653,3222.8816,3198.2919,3213.5397,-4.0783,-0.1269,90862408,97797134.81
326,20160505,3213.9199,3204.1686,3217.282,3196.5661,3209.4614,4.4585,0.1389,74733681,83946496.91
327,20160506,3130.3544,3213.1358,3216.893,3130.1469,3213.9199,-83.5655,-2.6001,108680240,119265216.1
328,20160509,3065.6154,3115.4301,3115.4301,3055.0057,3130.3544,-64.739,-2.0681,99230477,100409213.5
329,20160510,3069.1124,3055.2119,3084.7245,3055.1831,3065.6154,3.497,0.1141,68849935,70650764.15
330,20160511,3082.8086,3080.6361,3102.8768,3063.0883,3069.1124,13.6962,0.4463,81794258,87323408.34
331,20160512,3090.1372,3059.3831,3095.3489,3035.0228,3082.8086,7.3286,0.2377,78765726,81418792.61
332,20160513,3074.9351,3081.6797,3103.0955,3064.691,3090.1372,-15.2021,-0.492,62629755,65850995.65
333,20160516,3095.3085,3064.5261,3095.5554,3053.6619,3074.9351,20.3734,0.6626,59461856,64405200.02
334,20160517,3086.0249,3095.5229,3105.2013,3073.459,3095.3085,-9.2836,-0.2999,65278125,75389385.46
335,20160518,3068.0358,3071.5292,3072.6122,3039.4618,3086.0249,-17.9891,-0.5829,82715369,88458847.12
336,20160519,3062.5002,3060.3426,3086.977,3058.145,3068.0358,-5.5356,-0.1804,60444166,68679060.39
337,20160520,3078.2183,3047.7778,3078.5316,3041.5169,3062.5002,15.7181,0.5132,56080842,65124251.09
338,20160523,3087.2225,3078.515,3098.4782,3076.5039,3078.2183,9.0042,0.2925,59697216,70337514.48
339,20160524,3063.5556,3083.2441,3083.2571,3052.5905,3087.2225,-23.6669,-0.7666,58734385,61106015.45
340,20160525,3059.2259,3079.7486,3089.1022,3054.8697,3063.5556,-4.3297,-0.1413,56652803,63316562.53
341,20160526,3064.2111,3056.6004,3072.524,3027.444,3059.2259,4.9852,0.163,60392981,65985183.92
342,20160527,3062.4993,3059.732,3073.7562,3052.1793,3064.2111,-1.7118,-0.0559,60468750,59371777.08
343,20160530,3066.7095,3056.3138,3075.2613,3037.6647,3062.4993,4.2102,0.1375,63098579,63496565.01
344,20160531,3169.5598,3068.5964,3170.926,3068.5964,3066.7095,102.8503,3.3538,138863111,151398176
345,20160601,3160.547,3172.9619,3181.7926,3159.8175,3169.5598,-9.0128,-0.2844,113148482,131700821.2
346,20160602,3167.0997,3158.0259,3168.824,3151.0654,3160.547,6.5527,0.2073,86003427,97093625.35
347,20160603,3189.3255,3172.946,3201.7492,3162.088,3167.0997,22.2258,0.7018,101491783,136332027.1
348,20160606,3178.7883,3192.7793,3197.2204,3168.554,3189.3255,-10.5372,-0.3304,76693751,101176231.4
349,20160607,3177.0536,3182.4374,3186.6167,3168.1792,3178.7883,-1.7347,-0.0546,68928314,88711618.43
350,20160608,3163.9864,3171.8134,3174.9719,3148.3517,3177.0536,-13.0672,-0.4113,76291775,97682790.86
351,20160613,3066.3413,3134.0453,3145.6057,3065.7674,3163.9864,-97.6451,-3.0861,92975947,114091320
352,20160614,3075.9834,3058.4433,3078.7494,3055.6553,3066.3413,9.6421,0.3144,66279457,78622305.35
353,20160615,3116.3682,3043.9577,3128.6733,3042.2328,3075.9834,40.3848,1.3129,87393257,106170177.9
354,20160616,3094.6748,3104.3619,3112.4755,3089.4777,3116.3682,-21.6934,-0.6961,82974703,93496238.87
355,20160617,3110.3572,3096.0901,3131.0485,3096.0901,3094.6748,15.6824,0.5068,85402985,97953389.32
356,20160620,3112.6744,3114.9064,3118.7254,3089.7127,3110.3572,2.3172,0.0745,63587141,74647802.46
357,20160621,3106.3175,3124.8984,3155.4927,3097.9402,3112.6744,-6.3569,-0.2042,87965345,107233643.6
358,20160622,3133.9611,3100.4496,3134.0608,3096.9919,3106.3175,27.6436,0.8899,66487113,81348715.85
359,20160623,3117.3168,3129.7207,3129.7207,3102.4811,3133.9611,-16.6443,-0.5311,67751738,81732552.16
360,20160624,3077.1554,3110.6465,3130.5391,3033.9651,3117.3168,-40.1614,-1.2883,104792208,118967441.7
361,20160627,3120.5443,3065.128,3120.6405,3064.9664,3077.1554,43.3889,1.41,83267259,104066083.8
362,20160628,3136.4013,3107.3979,3139.4301,3099.7012,3120.5443,15.857,0.5081,92024637,117197791.5
363,20160629,3151.3898,3142.4842,3158.0762,3139.1325,3136.4013,14.9885,0.4779,103723668,117958861.2
364,20160630,3153.921,3152.8331,3163.7205,3148.1987,3151.3898,2.5312,0.0803,79692617,100627912.9
365,20160701,3154.2003,3156.932,3170.2583,3148.2948,3153.921,0.2793,0.0089,71746283,91215027.69
366,20160704,3204.6962,3136.3852,3210.6016,3134.0233,3154.2003,50.4959,1.6009,133310529,149894780
367,20160705,3207.3827,3199.1572,3216.7029,3197.9956,3204.6962,2.6865,0.0838,130226895,143899100.4
368,20160706,3216.8035,3197.6249,3217.5158,3183.4511,3207.3827,9.4208,0.2937,124897458,147232471.5
369,20160707,3209.9542,3206.5507,3220.5404,3190.1235,3216.8035,-6.8493,-0.2129,118595202,140488833.7
370,20160708,3192.2804,3199.7542,3204.9283,3183.9594,3209.9542,-17.6738,-0.5506,89734855,111063465.4
371,20160711,3203.3298,3199.0383,3235.9623,3197.6255,3192.2804,11.0494,0.3461,138529511,155288151.7
372,20160712,3273.1823,3201.9062,3273.4738,3200.3034,3203.3298,69.8525,2.1806,172534217,190853738.9
373,20160713,3282.8681,3274.0202,3300.9912,3271.7752,3273.1823,9.6858,0.2959,175196090,196592300.3
374,20160714,3276.7637,3277.4816,3281.9503,3259.0653,3282.8681,-6.1044,-0.1859,107525798,128090420.9
375,20160715,3276.2775,3278.8357,3285.026,3265.2906,3276.7637,-0.4862,-0.0148,102665026,125179812.9
376,20160718,3262.0222,3269.7077,3281.6375,3251.7659,3276.2775,-14.2553,-0.4351,110312518,129785706.2
377,20160719,3248.2341,3260.4349,3264.7303,3226.1987,3262.0222,-13.7881,-0.4227,88886861,107108911.2
378,20160720,3237.6051,3246.8626,3254.5076,3232.2568,3248.2341,-10.629,-0.3272,72701255,91367448.99
379,20160721,3252.5227,3238.3367,3271.3739,3238.3034,3237.6051,14.9176,0.4608,86004825,107464072.5
380,20160722,3225.1621,3251.242,3253.7694,3220.8937,3252.5227,-27.3606,-0.8412,86029128,107416887.3
381,20160725,3230.885,3220.1658,3243.7902,3218.1419,3225.1621,5.7229,0.1774,70203185,92015844.04
382,20160726,3269.5882,3228.234,3269.7457,3228.0075,3230.885,38.7032,1.1979,81051089,103745762.8
383,20160727,3218.243,3270.0837,3276.5112,3157.4093,3269.5882,-51.3452,-1.5704,160188665,186928366.5
384,20160728,3221.1365,3204.4645,3235.7816,3195.2696,3218.243,2.8935,0.0899,112779964,137295892.8
385,20160729,3203.9304,3217.1923,3225.4184,3198.6839,3221.1365,-17.2061,-0.5342,88044837,103787029.7
386,20160801,3176.8091,3196.425,3199.9751,3156.7488,3203.9304,-27.1213,-0.8465,87003497,98818634.36
387,20160802,3189.0529,3173.7576,3189.0529,3165.5422,3176.8091,12.2438,0.3854,62167639,70640763.84
388,20160803,3193.5073,3179.6842,3197.1573,3173.5356,3189.0529,4.4544,0.1397,72864102,79754323.3
389,20160804,3201.2888,3190.546,3201.5539,3170.4189,3193.5073,7.7815,0.2437,73504373,86919591.12
390,20160805,3205.1101,3201.3543,3224.873,3192.8614,3201.2888,3.8213,0.1194,77196366,94429542.39
391,20160808,3234.1833,3199.5723,3234.4795,3187.2521,3205.1101,29.0732,0.9071,86676051,102638114.6
392,20160809,3256.9813,3232.603,3257.3336,3229.1741,3234.1833,22.798,0.7049,91065259,105924052.4
393,20160810,3243.3409,3255.1822,3261.8609,3242.7509,3256.9813,-13.6404,-0.4188,90430372,106157448
394,20160811,3233.3604,3239.5583,3274.0261,3232.6127,3243.3409,-9.9805,-0.3077,101041213,116996159
395,20160812,3294.2337,3231.8065,3294.2337,3231.1366,3233.3604,60.8733,1.8827,116254044,129354686.4
396,20160815,3393.4239,3303.4688,3417.9147,3302.3776,3294.2337,99.1902,3.011,220543421,258897463.9
397,20160816,3378.2451,3403.3839,3418.6884,3372.0206,3393.4239,-15.1788,-0.4473,196389740,226785231.1
398,20160817,3373.0476,3377.7713,3394.3887,3356.9244,3378.2451,-5.1975,-0.1539,138847688,167917530.9
399,20160818,3364.4851,3369.9472,3394.7912,3349.6879,3373.0476,-8.5625,-0.2539,142380169,172256533
400,20160819,3365.0197,3358.555,3374.045,3341.1922,3364.4851,0.5346,0.0159,119961508,135382706.3
401,20160822,3336.7949,3364.681,3372.8331,3335.4695,3365.0197,-28.2248,-0.8388,107951008,128201783.8
402,20160823,3341.8298,3332.621,3359.6477,3324.9603,3336.7949,5.0349,0.1509,92924516,108503692.4
403,20160824,3329.8631,3341.9304,3348.1291,3323.7251,3341.8298,-11.9667,-0.3581,81191429,94012832.2
404,20160825,3308.9721,3314.0846,3315.0812,3279.8064,3329.8631,-20.891,-0.6274,100589153,112578140
405,20160826,3307.0902,3312.4991,3328.9453,3301.7359,3308.9721,-1.8819,-0.0569,81530691,93213205.56
406,20160829,3307.7812,3306.5749,3315.0789,3297.0697,3307.0902,0.691,0.0209,77036333,88011642.02
407,20160830,3311.9872,3310.3188,3325.1218,3304.5966,3307.7812,4.206,0.1272,75725987,89513016.67
408,20160831,3327.7938,3310.5654,3333.9729,3304.6552,3311.9872,15.8066,0.4773,79570805,99215044.45
409,20160901,3301.5767,3326.7389,3329.3455,3301.2129,3327.7938,-26.2171,-0.7878,84947219,100911462.8
410,20160902,3314.1142,3298.7217,3320.4252,3295.7554,3301.5767,12.5375,0.3797,82791803,99396378.58
411,20160905,3319.6803,3321.0053,3338.4197,3314.6293,3314.1142,5.5661,0.168,78292477,87531089.65
412,20160906,3342.6259,3322.018,3347.9511,3300.1257,3319.6803,22.9456,0.6912,98283998,118366533.4
413,20160907,3340.8172,3344.0657,3357.3567,3337.7508,3342.6259,-1.8087,-0.0541,102940106,115119908.6
414,20160908,3339.564,3338.0082,3343.395,3328.2264,3340.8172,-1.2532,-0.0375,71916158,83742346.85
415,20160909,3318.044,3339.3733,3344.951,3318.044,3339.564,-21.52,-0.6444,82657036,95471188.73
416,20160912,3262.6043,3271.8702,3276.7163,3234.573,3318.044,-55.4397,-1.6709,122917682,134456630.9
417,20160913,3260.333,3265.3373,3269.2224,3246.3857,3262.6043,-2.2713,-0.0696,67180288,76862644.23
418,20160914,3238.7299,3245.7371,3254.995,3231.3355,3260.333,-21.6031,-0.6626,70432697,79780746.44
419,20160919,3263.1242,3242.7429,3264.8995,3242.7429,3238.7299,24.3943,0.7532,58831082,67678031.64
420,20160920,3257.4034,3264.6649,3265.0353,3252.3885,3263.1242,-5.7208,-0.1753,52784206,61626150.82
421,20160921,3266.6363,3257.7097,3270.9022,3254.3214,3257.4034,9.2329,0.2834,59142979,68957744.04
422,20160922,3291.1211,3281.4718,3303.1993,3277.9791,3266.6363,24.4848,0.7495,75753542,89991761.66
423,20160923,3275.6665,3292.2788,3293.9162,3275.025,3291.1211,-15.4546,-0.4696,57993986,68046257.25
424,20160926,3220.2838,3267.6905,3267.6905,3220.2838,3275.6665,-55.3827,-1.6907,70452186,78700835.13
425,20160927,3240.7546,3214.8704,3240.7756,3214.4414,3220.2838,20.4708,0.6357,58460550,66651130.36
426,20160928,3230.8904,3243.647,3243.647,3227.996,3240.7546,-9.8642,-0.3044,44727498,51996404.75
427,20160929,3244.3874,3234.857,3257.7668,3234.8032,3230.8904,13.497,0.4177,55452556,62220302.31
428,20160930,3253.2848,3240.1775,3260.9405,3239.0364,3244.3874,8.8974,0.2742,44978022,52655734.55
429,20161010,3293.8689,3265.3644,3294.6409,3258.9584,3253.2848,40.5841,1.2475,80519260,89607989.9
430,20161011,3306.5573,3296.8672,3308.0042,3292.8775,3293.8689,12.6884,0.3852,87713163,88213421.18
431,20161012,3300.0099,3299.1388,3302.561,3289.7532,3306.5573,-6.5474,-0.198,68669781,72386912.62
432,20161013,3302.6455,3299.1557,3307.4091,3292.3974,3300.0099,2.6356,0.0799,81224198,79923748.6
433,20161014,3305.8481,3298.734,3306.6859,3285.729,3302.6455,3.2026,0.097,82316271,81485597.81
434,20161017,3277.8787,3305.9635,3309.0097,3271.5413,3305.8481,-27.9694,-0.8461,86113509,88199418.94
435,20161018,3321.3324,3272.6815,3321.3324,3272.6815,3277.8787,43.4537,1.3257,102860714,104625044.1
436,20161019,3316.2407,3323.3038,3332.5201,3309.8313,3321.3324,-5.0917,-0.1533,101167725,96354442.2
